image_paths,cluster,dist
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__42200_34000.tif,34,204
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13600_7200.tif,13,90
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31200_8600.tif,18,132
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11000_9200.tif,23,120
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5600_2400.tif,11,128
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22800_5600.tif,7,81
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27200_2000.tif,39,184
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40200_51200.tif,24,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29600_65000.tif,6,149
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10400_45000.tif,44,289
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38800_18800.tif,12,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28600_48600.tif,26,195
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38800_47600.tif,42,165
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35000_20200.tif,18,92
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26200_29600.tif,39,193
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3600_24600.tif,9,78
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11400_37800.tif,45,166
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13800_43400.tif,3,111
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28600_17800.tif,23,123
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32600_25400.tif,12,153
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9800_46400.tif,8,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4000_21000.tif,8,81
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19600_21600.tif,23,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31800_2800.tif,18,106
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17200_40600.tif,26,140
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5000_53800.tif,4,67
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22000_41800.tif,49,146
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5800_38400.tif,9,86
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22400_3400.tif,15,101
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4800_15200.tif,32,268
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__600_63200.tif,4,117
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31200_17200.tif,33,197
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7400_13600.tif,39,167
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23000_33000.tif,49,149
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36400_12400.tif,14,211
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13000_28800.tif,43,178
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24600_36600.tif,49,146
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34800_39600.tif,38,178
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1200_64800.tif,10,18
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35800_14000.tif,15,120
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14600_8600.tif,15,90
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17400_38800.tif,35,243
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20200_26600.tif,48,143
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14800_61200.tif,4,154
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19000_59800.tif,3,56
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10200_62000.tif,3,61
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29000_42000.tif,49,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24800_25400.tif,29,134
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26400_51800.tif,32,189
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28000_30800.tif,39,159
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27400_23000.tif,29,187
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11200_10800.tif,23,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36200_35400.tif,36,206
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24000_11600.tif,15,107
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37200_18200.tif,7,78
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13600_50600.tif,2,52
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38600_54400.tif,42,240
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3800_37400.tif,0,87
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1400_43800.tif,0,68
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14000_55000.tif,1,85
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19800_32400.tif,49,171
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34400_9200.tif,18,126
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32800_36600.tif,11,220
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9600_55600.tif,4,59
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7200_34600.tif,9,71
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22600_39600.tif,49,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31400_30200.tif,20,133
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6200_19000.tif,23,164
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23600_14000.tif,15,110
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15000_27800.tif,43,180
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21000_56200.tif,0,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__0_57800.tif,5,102
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16600_17200.tif,40,214
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16000_6600.tif,21,142
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28200_32400.tif,39,145
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34400_28800.tif,20,138
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11000_12400.tif,48,150
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26600_53400.tif,47,231
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11800_26600.tif,34,182
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36200_7200.tif,28,126
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25200_61200.tif,4,93
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38400_56800.tif,35,204
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37000_45000.tif,47,205
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1600_41400.tif,2,57
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39400_24000.tif,7,76
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36000_37800.tif,36,166
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12400_20200.tif,48,176
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8400_25200.tif,30,211
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21800_62000.tif,3,60
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__200_19000.tif,0,109
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15200_25400.tif,40,176
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40200_2400.tif,18,193
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20800_10800.tif,18,138
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22400_64400.tif,10,114
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30600_40600.tif,38,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6000_44200.tif,8,103
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23400_49200.tif,22,216
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10600_18200.tif,31,125
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1800_52600.tif,1,66
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29400_38200.tif,32,191
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11600_35400.tif,44,332
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28400_15400.tif,23,150
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27000_59200.tif,3,78
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2400_54200.tif,1,59
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34200_50600.tif,27,174
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18400_51200.tif,35,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5200_51400.tif,3,61
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33400_55000.tif,36,168
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32400_27800.tif,12,98
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30800_53400.tif,43,193
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16000_30200.tif,41,180
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30000_38800.tif,36,169
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22200_43400.tif,25,170
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20400_1800.tif,15,90
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6600_63200.tif,4,64
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17800_29600.tif,23,116
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25400_46200.tif,48,189
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37600_62000.tif,9,71
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36600_10800.tif,11,139
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26800_40600.tif,22,128
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25000_9000.tif,14,130
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19600_3800.tif,15,100
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16800_5400.tif,7,87
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40400_44600.tif,24,147
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7400_9400.tif,31,128
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13200_2200.tif,15,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7200_5800.tif,31,162
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40200_63600.tif,0,76
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33000_3600.tif,7,93
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__42400_21400.tif,17,139
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40800_55800.tif,27,150
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5200_7400.tif,29,151
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41800_27000.tif,20,99
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41000_13200.tif,7,78
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27600_7000.tif,21,122
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__41600_34200.tif,38,182
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40600_19400.tif,12,88
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14800_7800.tif,15,117
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8400_17600.tif,40,164
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21800_50400.tif,44,173
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6000_29800.tif,9,102
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23400_24800.tif,48,158
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15200_17000.tif,41,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8400_48800.tif,2,58
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22400_56000.tif,3,55
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11800_14200.tif,43,156
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25200_53600.tif,30,227
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10800_39400.tif,45,192
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39400_16400.tif,12,90
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22000_6400.tif,21,124
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12400_12600.tif,39,205
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37800_43600.tif,35,215
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27600_13800.tif,7,129
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__11000_20000.tif,40,165
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10000_52800.tif,4,92
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26600_61000.tif,8,121
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34400_45200.tif,47,192
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2200_41600.tif,2,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18200_44600.tif,27,206
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21000_64600.tif,10,18
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33200_40400.tif,33,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20000_49000.tif,49,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5400_44000.tif,5,118
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6800_42400.tif,45,156
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4400_36800.tif,2,83
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16600_25600.tif,40,177
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1000_54000.tif,1,50
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24400_59000.tif,3,61
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37600_50400.tif,38,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13200_18000.tif,41,183
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39200_31400.tif,20,119
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12200_35600.tif,44,256
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8200_30600.tif,5,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15400_30000.tif,23,125
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__42000_9400.tif,18,169
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14400_42800.tif,22,149
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16800_36400.tif,35,215
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__6600_51600.tif,4,80
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30000_55200.tif,47,185
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21600_43600.tif,26,176
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18400_63600.tif,0,91
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5200_63000.tif,4,86
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31800_13800.tif,7,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__30800_61000.tif,2,87
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4200_11800.tif,31,219
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__1800_60200.tif,5,67
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27000_34800.tif,49,165
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28400_27000.tif,31,133
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2400_39800.tif,3,66
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26000_46000.tif,27,138
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29400_55800.tif,6,122
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34000_0.tif,10,121
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34200_62200.tif,0,99
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36400_20000.tif,12,109
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39000_33800.tif,33,169
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25600_29400.tif,48,175
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40600_7400.tif,18,118
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13000_45200.tif,6,120
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37400_52800.tif,47,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38000_41000.tif,46,161
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35800_26400.tif,20,187
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14600_40400.tif,26,149
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9000_40200.tif,44,257
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4800_27600.tif,2,58
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__600_51600.tif,1,61
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31200_25600.tif,18,121
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7400_21200.tif,39,178
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36600_2200.tif,20,202
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32600_17000.tif,24,126
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4000_13400.tif,23,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19600_13200.tif,13,97
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8800_59600.tif,3,64
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20400_33200.tif,48,172
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23800_35600.tif,49,188
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__22800_18000.tif,33,235
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2200_8000.tif,23,130
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16400_3600.tif,21,112
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29600_57400.tif,5,145
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35000_12600.tif,7,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3600_16200.tif,23,156
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39800_58400.tif,47,188
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27200_36400.tif,49,182
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33800_29400.tif,20,142
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8000_5600.tif,13,78
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20600_8400.tif,15,83
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23600_26400.tif,37,229
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39600_14800.tif,12,86
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20000_4800.tif,21,133
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29800_44600.tif,35,206
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24000_23200.tif,48,155
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13600_62200.tif,0,77
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2800_28600.tif,0,93
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10200_50400.tif,2,67
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24800_17000.tif,23,127
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3000_31200.tif,9,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35600_35600.tif,40,193
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27400_11400.tif,12,112
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34600_18000.tif,11,118
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21200_39400.tif,32,186
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4600_34400.tif,2,79
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__800_42400.tif,0,65
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18000_19400.tif,20,130
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32000_30000.tif,33,147
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20200_14200.tif,7,136
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__5600_19200.tif,29,123
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14800_53600.tif,3,60
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19000_34200.tif,43,230
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17400_55200.tif,3,64
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33000_42800.tif,40,147
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21400_48400.tif,49,213
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9800_22000.tif,41,188
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4000_45400.tif,3,74
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32600_41000.tif,38,184
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20400_65200.tif,10,18
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19600_45200.tif,19,168
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__17200_24200.tif,28,189
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23800_63600.tif,4,61
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33600_33800.tif,33,171
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__8800_50800.tif,3,69
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12800_55800.tif,4,49
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__10400_21400.tif,43,178
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3600_40200.tif,2,65
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38800_23200.tif,12,100
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35000_44600.tif,27,172
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27200_60400.tif,19,170
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13800_27000.tif,35,217
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__16200_6400.tif,15,88
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24600_52200.tif,48,257
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13000_13200.tif,39,184
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38000_17000.tif,28,135
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36000_7000.tif,20,152
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14600_16400.tif,41,187
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__40000_2600.tif,18,134
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9000_16200.tif,39,200
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__23000_57400.tif,2,64
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__600_58800.tif,5,79
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29000_26400.tif,14,139
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__24800_41000.tif,45,164
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__35600_63600.tif,3,92
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27400_47400.tif,34,163
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25800_33800.tif,48,227
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__15800_28000.tif,49,179
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__800_14400.tif,29,172
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__4600_62400.tif,1,66
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19000_62200.tif,4,76
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__20200_42200.tif,26,172
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__33000_14800.tif,36,197
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__14000_31400.tif,40,182
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__19800_56000.tif,5,54
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__9600_31200.tif,9,138
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__32800_52200.tif,34,164
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__31400_54600.tif,41,247
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7200_50200.tif,0,76
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18800_24800.tif,48,201
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13800_1200.tif,13,192
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36200_51000.tif,42,145
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__39600_42800.tif,33,222
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2800_21800.tif,8,73
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__25000_58400.tif,0,62
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__7800_6800.tif,13,106
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29800_12600.tif,11,131
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__13600_34200.tif,45,174
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__3800_53000.tif,4,51
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37200_23800.tif,11,102
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__12600_19400.tif,48,181
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__38600_30000.tif,7,107
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__37800_15600.tif,11,116
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__36800_38000.tif,38,165
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__27600_45800.tif,43,165
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__28200_56000.tif,0,94
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2200_48800.tif,3,55
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__26600_37000.tif,49,134
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__29200_24800.tif,14,206
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__2200_17600.tif,19,142
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__800_400.tif,14,154
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__34400_13200.tif,18,89
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__21000_32600.tif,49,169
/jupyter-nfs/data/Liberia/tiles20161121/mon_20161121__18200_12600.tif,15,89
